Time,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
8.4672,-0.2451,0.1982,3.5904,-0.2185,0.5156,3.5473,-0.1919,0.8214,3.4908,-0.1425,0.9601,3.4808,-0.3557,0.7109,3.4767,-0.5388,0.5083,3.5501,-0.5517,0.3119,3.4304,-0.5416,0.2450,3.3781,-0.0449,0.6606,3.5915,-0.0403,0.4379,3.6617,0.0219,0.2268,3.5721,0.0185,0.1472,3.5099,-0.3120,0.2099,3.5311,-0.2697,-0.2984,3.4995,-0.2054,-0.6216,3.5401,-0.1021,-0.6226,3.4047,-0.1731,0.1807,3.5705,-0.1439,-0.2815,3.4493,-0.0901,-0.5796,3.3798,-0.0500,-0.6278,3.2182,-0.1989,0.7464,3.5075,-0.5109,0.1954,3.3605,-0.5725,0.2197,3.3632,0.0241,0.0912,3.4664,0.0531,0.0968,3.4970
8.5340,-0.2416,0.1954,3.5924,-0.2190,0.5143,3.5505,-0.1987,0.8229,3.4985,-0.1471,0.9581,3.4842,-0.3587,0.7141,3.4833,-0.5374,0.5097,3.5504,-0.5524,0.3159,3.4267,-0.5421,0.2550,3.3732,-0.0473,0.6661,3.5957,-0.0421,0.4415,3.6682,0.0153,0.2295,3.5847,0.0137,0.1541,3.5309,-0.3074,0.2024,3.5341,-0.2697,-0.2997,3.5004,-0.2064,-0.6219,3.5437,-0.1046,-0.6241,3.4069,-0.1701,0.1813,3.5714,-0.1392,-0.2786,3.4493,-0.0896,-0.5793,3.3806,-0.0926,-0.6149,3.2083,-0.2034,0.7469,3.5136,-0.5132,0.2090,3.3525,-0.5728,0.2518,3.3572,0.0228,0.0985,3.5020,0.0447,0.1242,3.5046
8.5999,-0.2352,0.1973,3.5929,-0.2196,0.5150,3.5523,-0.2067,0.8245,3.5035,-0.1613,0.9607,3.4866,-0.3704,0.7196,3.4976,-0.5322,0.5086,3.5659,-0.5534,0.3233,3.4297,-0.5479,0.2578,3.3919,-0.0515,0.6785,3.5962,-0.0417,0.4481,3.6708,0.0173,0.2229,3.5798,0.0082,0.1541,3.5255,-0.3025,0.2020,3.5351,-0.2687,-0.2999,3.5023,-0.2058,-0.6142,3.5567,-0.1071,-0.6194,3.4171,-0.1616,0.1877,3.5706,-0.1290,-0.2825,3.4468,-0.0854,-0.5829,3.3809,-0.0504,-0.6273,3.2162,-0.2093,0.7483,3.5179,-0.5223,0.2144,3.3704,-0.5776,0.2418,3.3717,0.0210,0.0998,3.5042,0.0427,0.1365,3.5182
8.6669,-0.2311,0.2010,3.5946,-0.2228,0.5177,3.5582,-0.2198,0.8262,3.5144,-0.1818,0.9585,3.4880,-0.3823,0.7225,3.5139,-0.5322,0.5007,3.5857,-0.5627,0.3147,3.4526,-0.5593,0.2450,3.4113,-0.0548,0.6877,3.5962,-0.0363,0.4586,3.6731,0.0212,0.2329,3.5798,0.0182,0.1709,3.5302,-0.2992,0.2023,3.5382,-0.2709,-0.2669,3.5087,-0.2077,-0.6116,3.5622,-0.1099,-0.6148,3.4214,-0.1564,0.1975,3.5701,-0.1108,-0.2625,3.4416,-0.0698,-0.5817,3.3743,-0.0876,-0.6109,3.2014,-0.2202,0.7505,3.5277,-0.5321,0.2000,3.3857,-0.5886,0.2208,3.4088,0.0244,0.1144,3.4988,0.0505,0.1158,3.5397
8.7342,-0.2322,0.2072,3.5957,-0.2289,0.5200,3.5629,-0.2280,0.8239,3.5210,-0.1994,0.9516,3.4852,-0.3944,0.7217,3.5318,-0.5293,0.4950,3.6090,-0.5655,0.3070,3.4808,-0.5691,0.2373,3.4515,-0.0574,0.6933,3.5952,-0.0304,0.4614,3.6735,0.0308,0.2390,3.5711,0.0291,0.1782,3.5172,-0.3003,0.2059,3.5406,-0.2684,-0.2613,3.5122,-0.2100,-0.6098,3.5637,-0.1123,-0.6091,3.4225,-0.1581,0.2056,3.5694,-0.0927,-0.2425,3.4321,-0.0513,-0.5578,3.3849,-0.0680,-0.5846,3.2110,-0.2280,0.7494,3.5339,-0.5580,0.1908,3.4345,-0.6006,0.2179,3.4450,0.0307,0.1236,3.4865,0.0663,0.1327,3.5178
8.8000,-0.2275,0.2123,3.5959,-0.2298,0.5204,3.5653,-0.2348,0.8197,3.5272,-0.2134,0.9435,3.4851,-0.4004,0.7204,3.5404,-0.5252,0.4858,3.6266,-0.5694,0.2930,3.5096,-0.5699,0.2302,3.4826,-0.0587,0.6961,3.5943,-0.0205,0.4684,3.6743,0.0389,0.2464,3.5578,0.0339,0.1870,3.5052,-0.2962,0.2085,3.5423,-0.2674,-0.2559,3.5139,-0.2142,-0.6038,3.5650,-0.1815,-0.6069,3.3898,-0.1532,0.2127,3.5682,-0.0784,-0.2269,3.4264,-0.0245,-0.5477,3.3742,0.0060,-0.5939,3.2090,-0.2331,0.7466,3.5390,-0.5489,0.1739,3.4562,-0.6060,0.2157,3.4793,0.0554,0.1396,3.4880,0.0690,0.1736,3.4899
8.8668,-0.2249,0.2140,3.5947,-0.2306,0.5200,3.5663,-0.2396,0.8161,3.5304,-0.2226,0.9374,3.4849,-0.4049,0.7172,3.5497,-0.5216,0.4796,3.6408,-0.5591,0.2639,3.5226,-0.5649,0.2207,3.4991,-0.0615,0.7021,3.5921,-0.0093,0.4709,3.6692,0.0465,0.2419,3.5347,0.0423,0.1930,3.4896,-0.2942,0.2089,3.5428,-0.2656,-0.2507,3.5130,-0.2133,-0.6026,3.5652,-0.1878,-0.6021,3.3884,-0.1501,0.2159,3.5645,-0.0697,-0.2158,3.4224,-0.0130,-0.5434,3.3601,-0.0498,-0.5725,3.1907,-0.2370,0.7438,3.5418,-0.5446,0.1695,3.4648,-0.6049,0.2032,3.4957,0.0527,0.1435,3.4668,0.0684,0.2012,3.4708
8.9338,-0.2225,0.2138,3.5924,-0.2312,0.5194,3.5668,-0.2425,0.8146,3.5327,-0.2306,0.9326,3.4833,-0.4074,0.7141,3.5551,-0.5135,0.4723,3.6543,-0.5589,0.2760,3.5443,-0.5594,0.2183,3.5097,-0.0619,0.7025,3.5900,0.0006,0.4737,3.6653,0.0502,0.2446,3.5305,0.0446,0.1974,3.4814,-0.2924,0.2083,3.5424,-0.2644,-0.2472,3.5105,-0.2115,-0.6014,3.5661,-0.1886,-0.5989,3.3887,-0.1473,0.2156,3.5598,-0.0548,-0.2183,3.4072,0.0079,-0.5383,3.3433,0.0257,-0.5789,3.1735,-0.2395,0.7422,3.5436,-0.5376,0.1564,3.4806,-0.5934,0.1972,3.5024,0.0450,0.1449,3.4565,0.0742,0.1509,3.4732
9.0010,-0.2197,0.2136,3.5889,-0.2308,0.5176,3.5662,-0.2428,0.8105,3.5326,-0.2344,0.9279,3.4823,-0.4093,0.7079,3.5603,-0.5100,0.4671,3.6583,-0.5577,0.2731,3.5451,-0.5479,0.2142,3.5027,-0.0650,0.7059,3.5830,0.0119,0.4706,3.6568,0.0520,0.2457,3.5212,0.0514,0.1938,3.4678,-0.2910,0.2071,3.5417,-0.2645,-0.2460,3.5080,-0.2116,-0.6027,3.5654,-0.1917,-0.5999,3.3876,-0.1429,0.2168,3.5530,-0.0448,-0.2188,3.3946,0.0257,-0.5398,3.3186,0.0537,-0.5854,3.1526,-0.2397,0.7387,3.5434,-0.5378,0.1620,3.4722,-0.5829,0.1948,3.4870,0.0469,0.1499,3.4429,0.0829,0.1582,3.4677
9.0671,-0.2164,0.2110,3.5835,-0.2297,0.5134,3.5628,-0.2428,0.8056,3.5301,-0.2368,0.9241,3.4805,-0.4093,0.7052,3.5620,-0.5037,0.4593,3.6591,-0.5412,0.2586,3.5291,-0.5391,0.2096,3.4956,-0.0646,0.7051,3.5767,0.0219,0.4680,3.6453,0.0543,0.2446,3.5087,0.0459,0.1878,3.4529,-0.2882,0.2036,3.5385,-0.2622,-0.2493,3.5024,-0.2105,-0.6060,3.5655,-0.1930,-0.6021,3.3873,-0.1394,0.2148,3.5464,-0.0319,-0.2186,3.3798,0.0416,-0.5448,3.2923,0.0675,-0.5917,3.1265,-0.2395,0.7339,3.5406,-0.5165,0.1506,3.4663,-0.5672,0.1933,3.4811,0.0473,0.1437,3.4267,0.0824,0.1507,3.4503
9.1338,-0.2089,0.2073,3.5729,-0.2254,0.5079,3.5551,-0.2406,0.7994,3.5241,-0.2370,0.9151,3.4719,-0.4078,0.7038,3.5600,-0.4959,0.4568,3.6526,-0.5335,0.2571,3.5211,-0.5206,0.2030,3.4753,-0.0617,0.7028,3.5657,0.0282,0.4671,3.6330,0.0563,0.2392,3.4912,0.0462,0.1782,3.4461,-0.2805,0.1981,3.5291,-0.2578,-0.2527,3.4954,-0.2120,-0.6110,3.5647,-0.1964,-0.6063,3.3863,-0.1326,0.2124,3.5355,-0.0236,-0.2180,3.3622,0.0532,-0.5458,3.2590,0.1433,-0.5827,3.1226,-0.2369,0.7278,3.5343,-0.5000,0.1486,3.4415,-0.5507,0.1855,3.4609,0.0309,0.1252,3.4205,0.0760,0.1349,3.4502
9.2001,-0.1998,0.2056,3.5607,-0.2184,0.5043,3.5438,-0.2349,0.7946,3.5135,-0.2322,0.9118,3.4627,-0.4013,0.7009,3.5478,-0.4831,0.4523,3.6339,-0.5121,0.2510,3.4871,-0.5035,0.1990,3.4479,-0.0555,0.7025,3.5560,0.0304,0.4655,3.6229,0.0588,0.2347,3.4793,0.0527,0.1784,3.4333,-0.2689,0.1950,3.5165,-0.2503,-0.2598,3.4868,-0.2104,-0.6171,3.5644,-0.1988,-0.6113,3.3858,-0.1257,0.2115,3.5239,-0.0175,-0.2132,3.3464,0.0611,-0.5402,3.2340,0.1335,-0.5755,3.0832,-0.2310,0.7233,3.5236,-0.4734,0.1380,3.4163,-0.5350,0.1676,3.4336,0.0451,0.1271,3.4109,0.0912,0.1481,3.4285
9.2667,-0.1931,0.2054,3.5479,-0.2115,0.5051,3.5338,-0.2273,0.7974,3.5050,-0.2192,0.9060,3.4473,-0.3917,0.7003,3.5280,-0.4687,0.4520,3.6026,-0.4913,0.2664,3.4670,-0.4824,0.2038,3.4194,-0.0460,0.7039,3.5392,0.0362,0.4635,3.6059,0.0664,0.2352,3.4741,0.0593,0.1758,3.4273,-0.2625,0.1944,3.5036,-0.2461,-0.2641,3.4834,-0.2092,-0.6186,3.5639,-0.1984,-0.6122,3.3851,-0.1191,0.2118,3.5114,-0.0141,-0.2100,3.3353,0.0506,-0.5333,3.2274,0.1141,-0.5631,3.0693,-0.2236,0.7253,3.5145,-0.4606,0.1426,3.4024,-0.5126,0.1843,3.3975,0.0554,0.1296,3.4019,0.0944,0.1326,3.4310
9.3341,-0.1840,0.2070,3.5336,-0.1954,0.5079,3.5062,-0.2058,0.8007,3.4651,-0.2008,0.9155,3.4119,-0.3790,0.7004,3.5006,-0.4531,0.4584,3.5680,-0.4682,0.2714,3.4277,-0.4571,0.2125,3.3787,-0.0319,0.7054,3.5160,0.0439,0.4609,3.5944,0.0730,0.2333,3.4628,0.0669,0.1739,3.4178,-0.2568,0.1969,3.4917,-0.2408,-0.2665,3.4794,-0.2043,-0.6227,3.5600,-0.1975,-0.6162,3.3811,-0.1063,0.2122,3.4945,-0.0164,-0.2135,3.3235,0.0397,-0.5325,3.2224,0.0072,-0.5678,3.0535,-0.2034,0.7287,3.4778,-0.4427,0.1561,3.3625,-0.4826,0.2100,3.3524,0.0654,0.1245,3.3890,0.1066,0.1472,3.4111
9.4001,-0.1785,0.2075,3.5149,-0.1838,0.5086,3.4846,-0.1872,0.8012,3.4409,-0.1800,0.9145,3.3865,-0.3583,0.7019,3.4709,-0.4353,0.4675,3.5346,-0.4395,0.2768,3.3886,-0.4220,0.2133,3.3393,-0.0151,0.7018,3.4950,0.0588,0.4581,3.5740,0.0844,0.2341,3.4597,0.0820,0.1664,3.4064,-0.2526,0.1985,3.4722,-0.2380,-0.2670,3.4768,-0.2004,-0.6303,3.5571,-0.1965,-0.6250,3.3782,-0.1001,0.2118,3.4768,-0.0183,-0.2317,3.3026,0.0326,-0.5452,3.2196,0.0030,-0.5837,3.0513,-0.1866,0.7292,3.4543,-0.3869,0.1646,3.3141,-0.4494,0.1764,3.3273,0.0748,0.1134,3.3731,0.1193,0.1514,3.3882
9.4669,-0.1719,0.2049,3.4948,-0.1588,0.5211,3.4264,-0.1508,0.8299,3.3561,-0.1478,0.9252,3.3184,-0.3346,0.7087,3.4345,-0.4196,0.4736,3.5110,-0.4167,0.2896,3.3534,-0.3933,0.2198,3.3043,0.0040,0.7014,3.4594,0.0759,0.4538,3.5491,0.1015,0.2292,3.4424,0.1049,0.1639,3.3925,-0.2448,0.1985,3.4516,-0.2329,-0.2677,3.4732,-0.1984,-0.6348,3.5557,-0.1963,-0.6287,3.3768,-0.0948,0.2067,3.4570,-0.0158,-0.2379,3.2940,0.0295,-0.5591,3.2228,0.0907,-0.5834,3.0619,-0.1529,0.7540,3.3761,-0.3664,0.1718,3.2865,-0.4044,0.2206,3.2607,0.0980,0.1146,3.3525,0.1405,0.1304,3.3913
9.5340,-0.1583,0.2031,3.4747,-0.1447,0.5196,3.4054,-0.1297,0.8273,3.3208,-0.1186,0.9170,3.2711,-0.3102,0.7095,3.3993,-0.3970,0.4747,3.4718,-0.3941,0.2943,3.3251,-0.3705,0.2234,3.2793,0.0296,0.6959,3.4244,0.0956,0.4499,3.5179,0.1245,0.2255,3.4218,0.1222,0.1597,3.3727,-0.2295,0.1969,3.4304,-0.2283,-0.2642,3.4697,-0.1991,-0.6326,3.5558,-0.1973,-0.6275,3.3768,-0.0832,0.2047,3.4378,-0.0096,-0.2340,3.2922,0.0307,-0.5638,3.2296,0.0076,-0.6019,3.0599,-0.1336,0.7517,3.3446,-0.3455,0.1710,3.2613,-0.3852,0.2407,3.2398,0.1177,0.0999,3.3348,0.1547,0.1306,3.3656
9.6002,-0.1384,0.1972,3.4535,-0.1170,0.5123,3.3662,-0.0959,0.8187,3.2641,-0.0849,0.9022,3.2107,-0.2780,0.7069,3.3509,-0.3718,0.4799,3.4379,-0.3699,0.2943,3.2946,-0.3461,0.2242,3.2517,0.0575,0.6869,3.3816,0.1193,0.4390,3.4782,0.1457,0.2216,3.3848,0.1365,0.1527,3.3358,-0.2097,0.1915,3.4100,-0.2207,-0.2607,3.4612,-0.1992,-0.6301,3.5554,-0.1995,-0.6260,3.3765,-0.0640,0.1982,3.4162,0.0071,-0.2202,3.2863,0.0349,-0.5672,3.2379,0.0921,-0.6061,3.0796,-0.1012,0.7434,3.2922,-0.3287,0.1778,3.2344,-0.3693,0.2483,3.2151,0.1268,0.0927,3.2935,0.1559,0.1487,3.2956
9.6671,-0.1064,0.1927,3.4265,-0.0861,0.5043,3.3289,-0.0664,0.8070,3.2180,-0.0530,0.8846,3.1619,-0.2420,0.7029,3.3025,-0.3459,0.4805,3.4024,-0.3419,0.2896,3.2645,-0.3241,0.2206,3.2290,0.0861,0.6809,3.3392,0.1426,0.4354,3.4419,0.1660,0.2117,3.3434,0.1505,0.1410,3.2955,-0.1771,0.1868,3.3811,-0.2047,-0.2595,3.4415,-0.1964,-0.6255,3.5546,-0.1980,-0.6230,3.3757,-0.0332,0.1940,3.3910,0.0241,-0.2148,3.2745,0.0394,-0.5658,3.2401,0.0925,-0.6159,3.0849,-0.0713,0.7327,3.2482,-0.3010,0.1654,3.2226,-0.3390,0.2418,3.1887,0.1417,0.0847,3.2572,0.1873,0.1105,3.2791
9.7340,-0.0797,0.1913,3.3978,-0.0559,0.4972,3.2896,-0.0317,0.7928,3.1674,-0.0195,0.8656,3.1131,-0.2188,0.7021,3.2737,-0.3265,0.4819,3.3752,-0.3133,0.2772,3.2420,-0.3005,0.2169,3.2180,0.1130,0.6721,3.3017,0.1644,0.4299,3.3968,0.1860,0.2023,3.2982,0.1728,0.1295,3.2540,-0.1541,0.1873,3.3573,-0.1846,-0.2508,3.3876,-0.1938,-0.6222,3.5428,-0.1968,-0.6208,3.3640,-0.0033,0.1906,3.3574,0.0430,-0.2171,3.2530,0.0494,-0.5720,3.2393,0.0958,-0.6113,3.0766,-0.0378,0.7204,3.2005,-0.2703,0.1604,3.2126,-0.3176,0.2306,3.1734,0.1623,0.0713,3.2143,0.2106,0.0976,3.2471
9.8008,-0.0609,0.1920,3.3707,-0.0403,0.4948,3.2635,-0.0198,0.7886,3.1432,-0.0016,0.8579,3.0836,-0.1999,0.7043,3.2505,-0.3029,0.4901,3.3511,-0.3082,0.2911,3.2347,-0.2780,0.2191,3.2144,0.1333,0.6695,3.2657,0.1825,0.4305,3.3542,0.2001,0.2009,3.2515,0.1828,0.1249,3.2086,-0.1357,0.1903,3.3300,-0.1700,-0.2337,3.3183,-0.1703,-0.6024,3.4907,-0.1812,-0.6070,3.3127,0.0154,0.1890,3.3305,0.0612,-0.2148,3.2401,0.0547,-0.5737,3.2383,0.0610,-0.6079,3.0656,-0.0249,0.7165,3.1757,-0.2632,0.1680,3.1988,-0.3088,0.2382,3.1643,0.1722,0.0636,3.1823,0.2144,0.1195,3.1761
9.8668,-0.0478,0.1975,3.3447,-0.0281,0.4984,3.2373,-0.0085,0.7906,3.1165,0.0078,0.8593,3.0579,-0.1875,0.7121,3.2318,-0.2933,0.4978,3.3442,-0.2919,0.2867,3.2274,-0.2656,0.2284,3.2050,0.1468,0.6743,3.2371,0.1941,0.4407,3.3162,0.2052,0.2016,3.1961,0.1914,0.1347,3.1657,-0.1230,0.1972,3.3068,-0.1613,-0.1994,3.2613,-0.1137,-0.5706,3.4233,-0.1473,-0.5861,3.2503,0.0286,0.1929,3.3014,0.0760,-0.2110,3.2333,0.0648,-0.5744,3.2361,0.1037,-0.6055,3.0682,-0.0134,0.7189,3.1491,-0.2540,0.1790,3.1862,-0.3057,0.2496,3.1695,0.1906,0.0799,3.1467,0.2154,0.1455,3.1212
9.9338,-0.0400,0.2043,3.3299,-0.0214,0.5041,3.2212,-0.0030,0.7952,3.0992,0.0086,0.8636,3.0394,-0.1809,0.7231,3.2184,-0.2825,0.5106,3.3364,-0.2795,0.2928,3.2164,-0.2551,0.2448,3.1967,0.1546,0.6842,3.2137,0.2049,0.4455,3.2907,0.2106,0.2142,3.1702,0.1977,0.1575,3.1166,-0.1152,0.2050,3.2931,-0.1416,-0.2022,3.2370,-0.0848,-0.5841,3.3677,-0.1318,-0.5972,3.1986,0.0363,0.1986,3.2857,0.0795,-0.2100,3.2336,0.0702,-0.5743,3.2361,0.1028,-0.6122,3.0686,-0.0076,0.7238,3.1322,-0.2423,0.1955,3.1841,-0.2966,0.2551,3.1636,0.1865,0.1006,3.0982,0.2054,0.1757,3.0753
10.0000,-0.0350,0.2110,3.3137,-0.0200,0.5108,3.2070,-0.0049,0.8017,3.0869,0.0025,0.8712,3.0258,-0.1812,0.7298,3.2085,-0.2727,0.5232,3.3234,-0.2690,0.3105,3.1929,-0.2444,0.2641,3.1759,0.1567,0.6937,3.1938,0.2095,0.4625,3.2687,0.2170,0.2449,3.1411,0.2011,0.1837,3.0793,-0.1102,0.2121,3.2768,-0.1172,-0.2188,3.2229,-0.0712,-0.5868,3.3120,-0.1217,-0.6087,3.1458,0.0410,0.2047,3.2696,0.0815,-0.2090,3.2338,0.0723,-0.5744,3.2355,0.1027,-0.6112,3.0671,-0.0087,0.7303,3.1194,-0.2327,0.2123,3.1508,-0.2930,0.2889,3.1413,0.1908,0.1294,3.0568,0.2117,0.2080,3.0478
10.0669,-0.0319,0.2145,3.3061,-0.0208,0.5158,3.1961,-0.0108,0.8085,3.0720,-0.0077,0.8788,3.0105,-0.1866,0.7317,3.1988,-0.2715,0.5259,3.3123,-0.2633,0.3257,3.1691,-0.2400,0.2726,3.1519,0.1535,0.6998,3.1840,0.2101,0.4703,3.2629,0.2192,0.2614,3.1324,0.2018,0.2012,3.0691,-0.1074,0.2147,3.2701,-0.1058,-0.2189,3.2204,-0.0609,-0.5916,3.2822,-0.1186,-0.6117,3.1188,0.0444,0.2091,3.2611,0.0835,-0.2113,3.2320,0.0734,-0.5748,3.2344,0.1222,-0.6070,3.0704,-0.0132,0.7367,3.1055,-0.2307,0.2260,3.1332,-0.2745,0.2882,3.1059,0.1885,0.1479,3.0420,0.2199,0.2153,3.0361
10.1341,-0.0315,0.2160,3.3009,-0.0250,0.5170,3.1903,-0.0221,0.8091,3.0651,-0.0209,0.8794,3.0040,-0.1966,0.7282,3.1834,-0.2733,0.5185,3.2938,-0.2606,0.3303,3.1467,-0.2345,0.2780,3.1219,0.1442,0.7047,3.1776,0.2081,0.4739,3.2601,0.2202,0.2643,3.1275,0.2087,0.2004,3.0723,-0.1070,0.2155,3.2641,-0.0961,-0.2161,3.2254,-0.0549,-0.5910,3.2807,-0.1156,-0.6116,3.1189,0.0447,0.2112,3.2566,0.0883,-0.2166,3.2048,0.0780,-0.5746,3.2269,0.1224,-0.6049,3.0607,-0.0224,0.7375,3.0988,-0.2184,0.2344,3.0907,-0.2687,0.3045,3.0786,0.1967,0.1500,3.0489,0.2216,0.2152,3.0332
10.2001,-0.0320,0.2166,3.2998,-0.0309,0.5155,3.1881,-0.0346,0.8036,3.0632,-0.0342,0.8738,3.0026,-0.2101,0.7180,3.1746,-0.2901,0.5023,3.2679,-0.2514,0.3236,3.1239,-0.2367,0.2721,3.0778,0.1340,0.7063,3.1778,0.2022,0.4745,3.2663,0.2202,0.2605,3.1380,0.2142,0.1938,3.0993,-0.1084,0.2147,3.2619,-0.0938,-0.2163,3.2284,-0.0528,-0.5913,3.2803,-0.0885,-0.6225,3.1262,0.0449,0.2132,3.2559,0.0938,-0.2010,3.1351,0.0883,-0.5691,3.2130,0.1284,-0.6102,3.0489,-0.0335,0.7331,3.0968,-0.2118,0.2303,3.0630,-0.2666,0.2811,3.0478,0.2057,0.1445,3.0668,0.2336,0.1999,3.0592
10.2669,-0.0347,0.2165,3.2953,-0.0379,0.5138,3.1855,-0.0440,0.8007,3.0629,-0.0444,0.8700,3.0021,-0.2181,0.7108,3.1704,-0.2976,0.4921,3.2507,-0.2495,0.3195,3.1032,-0.2320,0.2668,3.0548,0.1244,0.7072,3.1800,0.1920,0.4735,3.2793,0.2246,0.2577,3.1791,0.2219,0.1831,3.1423,-0.1136,0.2104,3.2536,-0.0937,-0.2200,3.2309,-0.0527,-0.5926,3.2773,-0.0895,-0.6242,3.1259,0.0437,0.2159,3.2540,0.0901,-0.1593,3.0779,0.0979,-0.5388,3.2293,0.1291,-0.5891,3.0663,-0.0424,0.7304,3.0959,-0.2041,0.2288,3.0462,-0.2081,0.2532,3.0101,0.2151,0.1255,3.1142,0.2463,0.1774,3.1139
10.3342,-0.0402,0.2189,3.2889,-0.0456,0.5152,3.1801,-0.0520,0.8018,3.0586,-0.0522,0.8708,2.9978,-0.2257,0.7067,3.1625,-0.3005,0.4849,3.2357,-0.2489,0.3226,3.0770,-0.2213,0.2739,3.0311,0.1191,0.7101,3.1790,0.1869,0.4722,3.2868,0.2304,0.2561,3.2239,0.2288,0.1802,3.1992,-0.1189,0.2101,3.2460,-0.0954,-0.2192,3.2273,-0.0528,-0.5931,3.2723,-0.1155,-0.6120,3.1111,0.0386,0.2217,3.2497,0.0724,-0.1338,3.0610,0.0896,-0.4345,3.2286,0.1154,-0.5210,3.0869,-0.0504,0.7315,3.0914,-0.1953,0.2381,3.0254,-0.2463,0.3034,3.0028,0.2269,0.1112,3.1794,0.2513,0.1691,3.1767
10.4006,-0.0427,0.2228,3.2860,-0.0496,0.5183,3.1767,-0.0571,0.8044,3.0544,-0.0559,0.8741,2.9941,-0.2296,0.7063,3.1479,-0.3017,0.4824,3.2153,-0.2416,0.3265,3.0534,-0.2066,0.2851,3.0114,0.1131,0.7170,3.1741,0.1853,0.4734,3.2900,0.2330,0.2505,3.2490,0.2306,0.1737,3.2482,-0.1207,0.2131,3.2423,-0.0876,-0.2173,3.2268,-0.0515,-0.5915,3.2705,-0.1169,-0.6092,3.1104,0.0357,0.2268,3.2483,0.0693,-0.1394,3.0554,0.0870,-0.4704,3.1220,0.0444,-0.5684,2.9985,-0.0552,0.7343,3.0874,-0.1767,0.2543,3.0008,-0.2248,0.3162,2.9810,0.2302,0.1002,3.2464,0.2545,0.1688,3.2267
10.4670,-0.0442,0.2250,3.2780,-0.0517,0.5202,3.1660,-0.0592,0.8063,3.0407,-0.0554,0.8777,2.9812,-0.2310,0.7058,3.1335,-0.3013,0.4861,3.1925,-0.2217,0.3310,3.0210,-0.1911,0.2902,2.9971,0.1104,0.7195,3.1676,0.1848,0.4738,3.2924,0.2356,0.2526,3.2719,0.2317,0.1777,3.2855,-0.1220,0.2159,3.2314,-0.0832,-0.2229,3.2323,-0.0493,-0.5925,3.2692,-0.1222,-0.6088,3.1133,0.0346,0.2285,3.2431,0.0692,-0.1532,3.0235,0.0863,-0.4961,3.0300,0.0121,-0.5994,2.9431,-0.0574,0.7362,3.0745,-0.1505,0.2588,2.9903,-0.1879,0.2977,2.9522,0.2398,0.1093,3.2975,0.2557,0.1821,3.2621
10.5338,-0.0444,0.2215,3.2646,-0.0513,0.5177,3.1518,-0.0578,0.8049,3.0259,-0.0504,0.8761,2.9657,-0.2292,0.7014,3.1182,-0.3004,0.4814,3.1661,-0.2133,0.3300,3.0127,-0.1802,0.2914,2.9784,0.1111,0.7186,3.1599,0.1846,0.4736,3.2919,0.2365,0.2499,3.2756,0.2314,0.1698,3.2826,-0.1208,0.2131,3.2167,-0.0836,-0.2243,3.2339,-0.0491,-0.5931,3.2690,-0.1225,-0.6091,3.1134,0.0331,0.2245,3.2315,0.0684,-0.1559,3.0085,0.0733,-0.5016,3.0193,0.0499,-0.6114,2.9096,-0.0563,0.7345,3.0598,-0.1443,0.2629,2.9682,-0.1866,0.3239,2.9441,0.2293,0.1008,3.2949,0.2522,0.1537,3.2635
10.6000,-0.0456,0.2175,3.2470,-0.0488,0.5154,3.1340,-0.0516,0.8041,3.0075,-0.0405,0.8737,2.9463,-0.2240,0.7008,3.1001,-0.2994,0.4791,3.1429,-0.2061,0.3336,2.9873,-0.1719,0.2949,2.9519,0.1160,0.7138,3.1398,0.1876,0.4662,3.2765,0.2425,0.2424,3.2620,0.2363,0.1624,3.2520,-0.1211,0.2098,3.2012,-0.0865,-0.2268,3.2306,-0.0490,-0.5957,3.2679,-0.1234,-0.6098,3.1126,0.0310,0.2198,3.2118,0.0672,-0.1522,2.9884,0.0608,-0.5183,3.0130,0.0360,-0.6177,2.9137,-0.0510,0.7333,3.0416,-0.1305,0.2630,2.9455,-0.1732,0.3253,2.9213,0.2296,0.0917,3.2586,0.2576,0.1505,3.2381
